,0_0_0,0_0_1,0_1_0,1_0_0,0_0_2,0_1_1,0_2_0,1_0_1,1_1_0,0_1_2,0_2_1,1_0_2,1_1_1,1_2_0,0_2_2,1_1_2,1_2_1,1_2_2
0,0.3056045563344735,-0.2820291739212568,-0.09839810194195875,0.27245153542395445,0.9087030038481725,0.9007886139461901,0.14825117720919243,0.6501799704734974,0.5578173257516108,0.18167395226960012,0.5585831136590488,1.0313614279276129,0.42710137155659145,0.17917045210983343,0.6384138399473154,0.3110885071110653,-0.6349519541527313,-1.1129088863799224
1,-0.2880337028112961,0.6300347456432027,0.7436051301486846,-0.10600144628094252,-0.6895155254830634,0.5542840774047281,0.5092495362679494,0.46924107246460867,0.7757902122624583,1.065587985564063,0.5088275877844098,0.5370185467642169,1.2344799923167062,1.040779908688769,0.6227023445415879,1.6643221377111042,1.3060066328317121,1.742780622410786
2,0.7731358554660044,1.2164030954765215,0.20121951630364454,1.6299678269783549,0.9012876363556223,0.13698029197952755,0.06502205976344416,1.3338964863415774,1.7943381086991876,-0.6714181248337224,1.0923915237482429,1.2389098143930428,1.8672707263355683,1.733694776895091,1.6904030501265275,2.4337365157348705,1.3273344147551742,1.6762730898063265
3,0.10005986919597,-0.12480057024929213,-0.9762486134551243,0.10250260445744847,-0.3958434727417522,-0.9222645960872242,-0.12185640749845505,-0.5164892702407549,1.1101047277536882,-0.4640349775283815,-0.32179431672080694,-0.43947263403128817,0.8497495442182983,0.2804255650634992,-0.34139585521199534,0.7630567103613143,0.13461111474730894,-0.15923492148858792
4,0.2967825845423348,0.23401587998898438,1.203310356895132,0.43960599406805223,1.059118053364096,1.1203630520740762,0.29630475660645605,0.39048602451713454,0.5442816556612198,0.939948998425343,0.21005637229723018,-0.29574309911081964,-0.18339675467163508,-0.09715998152329691,-0.2889960763006635,-0.07607726554288607,0.5109725400854548,0.4868662564095738
5,-0.10059326047422013,-0.5536673901258242,-0.27695212076459247,-0.7350630102338862,-0.0943227710947376,0.07437750045330965,0.005694666474771598,-0.2283441110519976,-1.352767769336696,0.17599942726950307,-0.7206397629421378,-0.5419687540545555,-1.9711987068551253,-0.7774148214965269,-1.0171863364981202,-0.9025029266805161,-0.5909738383661977,-0.6132450658665982
6,-0.4667629982085003,0.0809738543523606,-1.2614259082165047,-0.781917533017698,-0.9552641610191355,-1.9586072836592856,-0.8541655535830502,-0.4482501518624795,-0.25012237348194133,-1.1870507281580729,-0.5529598223582317,-0.5459441983690685,-0.5549879384168251,-0.5712123657960612,-1.1542707492781723,0.00824922831518815,-0.8905107162253034,-0.5362003438929531
7,0.1913876684701143,0.34923012932916797,0.2737313951959347,0.1711448753586545,0.45290480857100607,0.37886254280517323,-0.0389958908127018,-0.09898781761604661,0.8370274592557924,0.5266241464922675,-0.12677628890150325,0.13373730399531025,1.0575950083818035,0.7309778937334529,-0.35631077404820033,0.6507056029836353,1.0037370617661068,0.28868528502401014
8,-0.5070684591924886,-0.47662604840093853,0.12077203531932013,-0.4096138025510899,-0.47638802554087134,0.07342649427626943,-0.5008301924892653,-0.67676959026659,-0.7601741699579015,0.05474694064210504,-0.2185034120906652,-0.3938626628846141,-0.8402004349914395,-0.5880048976964931,-0.5991874234664383,-1.0566888127422565,-0.23578266358511385,-1.5014613296102093
9,-0.8293364460675944,-1.0859846856663116,-0.6101685565696252,-0.9486249052545584,-0.9032536700340742,-1.6940669624117088,-0.8078804669065547,-0.5555724019314424,-1.3990585532138975,-0.5917386565865246,-1.079379385804348,-0.7364578848233702,-1.9345497357287877,-1.2780797576017777,-1.223044932433222,-1.4920223627846907,-1.5919341701493024,-2.299784459219893
10,0.053935325932636995,0.27460801215283975,-0.45898008420047315,-0.27189535793661124,0.09731775301161878,-0.7467898214080508,-0.07980954161564115,-0.19728179274411828,0.7589987669485161,-0.42404194952912955,-0.2525280013367258,-1.7958687935366238,1.2511283782635447,0.23653867729287603,-1.0807917112111944,1.7596658436426016,0.7655352826847228,0.03570706748506891
11,0.38251682906196405,1.1506367966031608,0.8778442978446145,0.43311355214592795,0.4831673515279994,1.149713155663372,0.1323312008966432,-0.20408328806847054,0.48846937305086374,0.10808456851602699,0.8347730979830232,0.13874084042090468,0.2201707525061607,0.30153032293548054,0.6118052352260686,0.821684254144833,-0.0005857506116786482,-0.3058409814079802
12,-0.29346125068118073,0.30323969744131213,-0.6484238047120099,0.06226273507447577,0.2537367677123011,-0.5881642860793769,-0.9793445173749326,0.30275845270013635,-0.08416111100775556,-0.4041050559459961,-0.9738574179404478,0.4193479649936124,-0.3664061896302543,0.0502256310229836,-0.798568460059256,0.05657820353431675,0.29928904918956967,0.38502881927669075
13,-0.822293547622252,-1.1769601750141354,-1.2873260547759369,-0.9516256426564909,0.18322442349623347,-1.3925591932906254,-1.2793438702396485,-1.2288497098271653,-0.8626315561249037,-0.31894623521587273,-1.5152924591999977,-1.3983766679384015,-1.8478473179971178,-0.6605145778628362,-1.8906625040519798,-1.7270854732876377,-0.15310699374068082,-1.0248963259511943
14,0.9593324292475114,0.5014144316287638,1.4065087902435105,0.8974456802111623,1.1791934635797676,1.7724089055259231,1.291815400230882,0.8408706915963396,0.5140131738383411,2.262601005348795,1.518052162654088,1.5398428230982915,0.5974298106663088,-0.0034300442194203917,1.6011952250737043,0.7471549420561943,0.24919287881170837,-0.8250714943013143
15,-0.1791899945722729,-0.4543333511035681,-0.12220070238982372,-0.7067724597902537,0.11218770668064448,-0.21031066103140394,-1.0123083345986443,-0.7422709409358381,-1.476000890666381,0.965312828717195,-1.0263127593508377,-0.16668872787070954,-1.5470183336998884,-1.6703064227891957,-0.8901077464056424,-0.6145439417905464,-2.5513491813089484,-1.0718488184446326
16,-1.1365218519442413,-1.9308237600212301,-1.1120285954329705,-1.4747994314532633,-0.7901994313929153,-1.1295858070911322,-1.3866085869018492,-0.4964415441575071,-2.3519657135150314,-1.097968417761158,-1.6294448622865203,-1.4650125816441641,-1.810658184735487,-1.6189785574970674,-1.7210607406340446,-2.153798726488862,-1.857333303354204,-1.90054617406764
17,0.8123160534124843,1.473416165021589,-0.11983191021670148,0.486016225216083,1.5867871454082922,-0.5497107728626662,0.5798581444972477,1.6281507104043236,0.7825694155663423,-0.016171029110275126,0.6513142667383491,1.1708208873986663,1.2814211852833197,0.19682326117908794,0.4319453903193679,1.4251777493803757,-0.4058833251431095,0.14689596373213593
18,0.4005219477179467,0.14609726594767963,1.3097499793837657,-0.5707899096818787,-0.14972537490744575,1.160292661776047,0.3716993014906846,-1.1333985110483242,-0.5154173610839484,1.4488144724083174,-0.03636457683584965,-0.9720869204041381,-0.7731977795979716,-0.6485972560479738,0.3474788329827794,-0.18524226749397088,-0.6164128508059005,-0.7023730833044737
19,0.7100349500105717,0.3208013347583425,0.32710496464175326,0.8256947179596233,0.10842153288403855,0.10743789583945984,0.19969526674299676,0.14971625636238006,0.5508684643447419,-0.5232331860842766,-0.009772807286935609,1.379524111774983,0.9186259717382912,1.1390320158226475,0.8657878469157303,1.1771824197098861,1.5748569472811356,0.4539198674065906
